ID,Year_Birth,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Absurd,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,total_spent,total_purchases,ROI,Total_Conversions,Conversion_Rate,CPA,Total_Leads,Max_Leads_Source,Total_Purchases,Total_Spent
5147,1948,90842.0,0,0,2013-07-29,57,0.5184192900200938,0.35175879396984927,0.06840579710144927,0.7027027027027027,0.7110266159695817,0.2569060773480663,1,4,9,13,1,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,1424,26,266.66666666666663,0,0.0,0.0,26,NumStorePurchases,26,2.6092192771117433
2535,1978,88097.0,1,0,2012-08-18,24,0.10917615539182852,0.0,0.2782608695652174,0.0,0.4790874524714829,0.20718232044198895,1,6,5,8,9,0,1,1,1,0,0,3,11,1,False,False,False,True,False,False,False,False,True,False,False,False,False,844,19,266.66666666666663,3,1.0,1.0,19,NumStorePurchases,19,1.0737067978705177
11039,1975,51948.0,0,1,2013-09-17,51,0.05492297387809779,0.1658291457286432,0.03130434782608696,0.27413127413127414,0.11406844106463879,0.11325966850828728,2,5,2,4,5,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,311,11,266.66666666666663,0,0.0,0.0,11,NumWebPurchases,11,0.7535158511370281
9495,1982,71853.0,0,0,2013-05-08,29,0.23978566644340255,0.542713567839196,0.23942028985507247,0.5444015444015444,0.3688212927756654,0.08839779005524862,1,2,8,6,1,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,1149,16,266.66666666666663,0,0.0,0.0,16,NumCatalogPurchases,16,2.0235401513701294
9635,1983,35876.0,0,0,2014-04-20,13,0.04420629604822505,0.010050251256281407,0.02318840579710145,0.015444015444015444,0.011406844106463879,0.03867403314917127,1,3,1,3,6,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,True,False,False,False,False,129,7,266.66666666666663,0,0.0,0.0,7,NumWebPurchases,7,0.1429698458012585
2173,1952,40049.0,0,1,2013-10-16,23,0.0087073007367716,0.03015075376884422,0.004057971014492754,0.0,0.011406844106463879,0.008287292817679558,1,1,0,3,6,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,False,True,False,32,4,266.66666666666663,0,0.0,0.0,4,NumStorePurchases,4,0.06261016244425201
942,1982,39660.0,1,0,2012-08-08,36,0.09310113864701942,0.06532663316582915,0.04521739130434783,0.07722007722007722,0.049429657794676805,0.09944751381215469,3,7,1,3,9,0,0,0,0,0,0,3,11,1,False,False,True,False,False,False,False,False,False,True,False,False,False,299,11,266.66666666666663,0,0.0,0.0,11,NumWebPurchases,11,0.4297424119441051
9386,1962,50127.0,0,1,2014-05-29,88,0.18352310783657066,0.0,0.01217391304347826,0.015444015444015444,0.022813688212927757,0.04143646408839779,1,5,1,6,6,0,1,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,320,12,266.66666666666663,1,1.0,3.0,12,NumStorePurchases,12,0.2753911886253899
5510,1977,43263.0,0,1,2012-11-21,2,0.17548559946416611,0.03015075376884422,0.03536231884057971,0.0,0.03802281368821293,0.281767955801105,3,5,2,6,5,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,True,False,False,False,False,441,13,266.66666666666663,0,0.0,0.0,13,NumStorePurchases,13,0.560789441562908
873,1949,62845.0,1,1,2012-10-01,3,0.7361018084393838,0.0,0.02608695652173913,0.0,0.0,0.09392265193370165,11,3,4,10,8,0,1,0,0,0,0,3,11,1,False,False,False,True,False,False,False,False,True,False,False,False,False,1178,17,266.66666666666663,1,1.0,3.0,17,NumStorePurchases,17,0.8561114168948245
2253,1990,18929.0,0,0,2013-02-16,15,0.021433355659745478,0.0,0.00463768115942029,0.0888030888030888,0.015209125475285171,0.049723756906077346,1,1,0,4,6,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,85,5,266.66666666666663,0,0.0,0.0,5,NumStorePurchases,5,0.1798070080036171
5181,1982,24367.0,1,0,2013-03-20,58,0.0013395847287340924,0.020100502512562814,0.0011594202898550724,0.0,0.04182509505703422,0.013812154696132596,1,1,0,2,9,0,0,0,0,0,0,3,11,0,False,True,False,False,False,False,False,False,False,True,False,False,False,24,3,266.66666666666663,0,0.0,0.0,3,NumStorePurchases,3,0.07823675728431878
979,1975,33249.0,1,0,2013-02-20,11,0.004018754186202277,0.05025125628140704,0.01217391304347826,0.07335907335907337,0.053231939163498096,0.11602209944751381,2,2,1,3,6,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,112,6,266.66666666666663,0,0.0,0.0,6,NumStorePurchases,6,0.30905703548117286
10390,1959,26887.0,0,1,2013-02-10,27,0.004018754186202277,0.035175879396984924,0.002318840579710145,0.011583011583011584,0.015209125475285171,0.016574585635359115,1,1,0,3,6,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,True,False,False,False,False,30,4,266.66666666666663,0,0.0,0.0,4,NumStorePurchases,4,0.08488019685655322
4698,1983,50150.0,0,0,2013-06-20,32,0.09042196918955124,0.23115577889447236,0.05333333333333333,0.25096525096525096,0.23193916349809887,0.03038674033149171,2,5,2,7,5,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,410,14,266.66666666666663,0,0.0,0.0,14,NumStorePurchases,14,0.8882022362121985
7793,1976,62061.0,0,1,2013-08-31,12,0.4293369055592766,0.035175879396984924,0.04869565217391304,0.0,0.11406844106463879,0.10497237569060773,3,10,4,7,6,0,1,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,800,21,266.66666666666663,1,1.0,3.0,21,NumWebPurchases,21,0.7322492538854211
1745,1962,85696.0,0,0,2013-05-03,88,0.47823174815807096,0.38190954773869346,0.2289855072463768,0.44787644787644787,0.0,0.03314917127071823,1,4,6,9,1,0,0,0,0,0,0,3,11,1,False,False,False,False,True,False,False,True,False,False,False,False,False,1313,19,266.66666666666663,0,0.0,0.0,19,NumStorePurchases,19,1.5701524222903074
10590,1956,76542.0,0,0,2013-03-30,91,0.5318151373074347,0.36683417085427134,0.33217391304347826,0.0,0.11026615969581749,0.03867403314917127,1,4,8,10,2,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,True,False,False,1483,22,266.66666666666663,0,0.0,0.0,22,NumStorePurchases,22,1.3797634140501729
5080,1993,70515.0,0,0,2013-10-21,12,0.2813127930341594,0.0,0.26202898550724635,0.7027027027027027,0.24334600760456274,0.3867403314917127,1,6,6,4,2,0,0,0,0,0,0,3,11,1,False,False,True,False,False,False,False,False,False,True,False,False,False,1258,16,266.66666666666663,0,0.0,0.0,16,NumWebPurchases,16,1.876130820340384
8369,1987,18227.0,1,0,2012-11-08,21,0.0006697923643670462,0.010050251256281407,0.004057971014492754,0.015444015444015444,0.011406844106463879,0.03038674033149171,1,0,1,2,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,28,3,266.66666666666663,0,0.0,0.0,3,NumStorePurchases,3,0.07201561451711225
5232,1965,69139.0,0,1,2014-01-27,23,0.05760214333556597,0.06030150753768844,0.043478260869565216,0.1274131274131274,0.057034220532319393,0.016574585635359115,1,4,1,5,4,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,227,10,266.66666666666663,0,0.0,0.0,10,NumStorePurchases,10,0.3624038453236256
2407,1982,69109.0,0,0,2012-11-09,10,0.551239115874079,0.12562814070351758,0.26608695652173914,0.47876447876447875,0.11026615969581749,0.26243093922651933,1,6,6,7,4,0,0,1,0,0,0,3,11,1,False,False,True,False,False,False,False,False,True,False,False,False,False,1555,19,266.66666666666663,1,1.0,3.0,19,NumStorePurchases,19,1.7944157907861513
3834,1962,69627.0,0,1,2013-03-17,35,0.15472203616878766,0.8090452261306533,0.12463768115942028,0.6602316602316602,0.11406844106463879,0.1464088397790055,2,8,2,11,5,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,861,21,266.66666666666663,0,0.0,0.0,21,NumStorePurchases,21,2.0091138845341656
7912,1978,38136.0,1,0,2013-04-22,69,0.0053583389149363695,0.07537688442211056,0.01565217391304348,0.0,0.07604562737642585,0.09116022099447513,2,3,1,2,8,1,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,103,6,266.66666666666663,1,1.0,3.0,6,NumWebPurchases,6,0.2635932456209914
7712,1946,62159.0,0,0,2014-04-28,68,0.1219022103148024,0.08542713567839195,0.15014492753623188,0.2972972972972973,0.2661596958174905,0.08011049723756905,1,6,2,10,4,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,True,False,False,False,634,18,266.66666666666663,0,0.0,0.0,18,NumStorePurchases,18,1.001041763881783
1065,1963,80695.0,0,0,2013-12-29,85,0.37307434695244474,0.6482412060301508,0.5704347826086956,0.7451737451737452,0.14068441064638784,0.049723756906077346,1,5,8,5,2,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,1918,18,266.66666666666663,0,0.0,0.0,18,NumCatalogPurchases,18,2.5273322483175016
7275,1971,33316.0,1,1,2013-10-04,34,0.05291359678499665,0.005025125628140704,0.017971014492753623,0.015444015444015444,0.015209125475285171,0.03314917127071823,3,2,1,4,6,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,True,False,False,False,131,7,266.66666666666663,0,0.0,0.0,7,NumStorePurchases,7,0.13971204909590984
1343,1968,58554.0,1,1,2012-09-26,55,0.246483590087073,0.12060301507537688,0.03942028985507246,0.14671814671814673,0.0,0.2430939226519337,6,8,2,6,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,586,16,266.66666666666663,0,0.0,0.0,16,NumWebPurchases,16,0.7963189643876027
1384,1992,17256.0,1,0,2013-11-23,10,0.004018754186202277,0.020100502512562814,0.008115942028985508,0.03088803088803089,0.030418250950570342,0.06077348066298342,2,2,1,2,8,1,0,0,0,0,0,3,11,0,False,True,False,False,False,False,False,False,True,False,False,False,False,62,5,266.66666666666663,1,1.0,3.0,5,NumWebPurchases,5,0.15431496122933525
9967,1974,53034.0,1,1,2013-05-30,30,0.1071667782987274,0.07537688442211056,0.1136231884057971,0.05791505791505792,0.04182509505703422,0.13812154696132595,8,6,1,7,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,True,False,False,False,False,False,447,14,266.66666666666663,0,0.0,0.0,14,NumStorePurchases,14,0.5340285510600531
6181,1950,52203.0,0,0,2012-07-31,36,0.32685867381111855,0.10552763819095477,0.13797101449275362,0.21621621621621623,0.41064638783269963,0.07734806629834254,1,8,7,11,6,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,False,False,True,False,False,939,26,266.66666666666663,0,0.0,0.0,26,NumStorePurchases,26,1.2745679968420853
10507,1977,59601.0,0,1,2013-07-25,14,0.4628265237776289,0.035175879396984924,0.04,0.0,0.026615969581749048,0.06353591160220995,4,2,2,7,8,0,1,0,0,0,0,3,11,0,True,False,False,False,False,False,False,True,False,False,False,False,False,797,11,266.66666666666663,1,1.0,3.0,11,NumStorePurchases,11,0.6281542843585728
2674,1958,75154.0,0,1,2012-09-04,79,0.3636972538513061,0.05025125628140704,0.11884057971014493,0.6177606177606177,0.5437262357414449,0.22651933701657456,1,6,3,6,3,0,0,0,0,0,0,3,11,1,False,False,False,True,False,False,False,False,False,True,False,False,False,1143,15,266.66666666666663,0,0.0,0.0,15,NumWebPurchases,15,1.9207952803614952
2698,1976,47025.0,0,1,2013-11-07,52,0.17012726054922972,0.035175879396984924,0.06260869565217392,0.07722007722007722,0.0,0.0718232044198895,3,6,3,5,6,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,415,14,266.66666666666663,0,0.0,0.0,14,NumWebPurchases,14,0.41695511723835527
3231,1973,37971.0,1,0,2013-11-25,97,0.003348961821835231,0.020100502512562814,0.005797101449275362,0.007722007722007722,0.0076045627376425855,0.019337016574585635,1,1,0,3,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,30,4,266.66666666666663,0,0.0,0.0,4,NumStorePurchases,4,0.06391015281790935
4096,1968,41335.0,1,0,2013-12-26,24,0.07501674480910918,0.09547738693467336,0.01217391304347826,0.06177606177606178,0.053231939163498096,0.013812154696132596,3,4,1,4,7,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,True,False,False,False,False,False,187,9,266.66666666666663,0,0.0,0.0,9,NumWebPurchases,9,0.3114882004229533
10476,1958,67267.0,0,1,2014-05-13,0,0.08975217682518419,0.05527638190954774,0.034202898550724635,0.05791505791505792,0.0076045627376425855,0.08287292817679558,1,3,2,5,2,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,251,10,266.66666666666663,0,0.0,0.0,10,NumStorePurchases,10,0.3276240061149526
5948,1975,57338.0,0,1,2014-04-29,96,0.09578030810448761,0.03015075376884422,0.030144927536231884,0.04247104247104247,0.030418250950570342,0.04696132596685083,2,4,1,5,5,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,237,10,266.66666666666663,0,0.0,0.0,10,NumStorePurchases,10,0.2759266087980274
9140,1960,50523.0,1,1,2013-12-25,89,0.03415941058271935,0.020100502512562814,0.013913043478260868,0.015444015444015444,0.026615969581749048,0.0027624309392265192,2,2,0,4,6,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,False,False,True,False,False,91,6,266.66666666666663,0,0.0,0.0,6,NumStorePurchases,6,0.11299537253853403
10258,1965,35791.0,2,1,2013-05-06,94,0.01808439383791025,0.0,0.002898550724637681,0.0,0.0,0.008287292817679558,2,1,0,3,8,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,True,False,False,False,35,4,266.66666666666663,0,0.0,0.0,4,NumStorePurchases,4,0.029270237380227486
5675,1960,50611.0,0,1,2012-10-04,98,0.3074346952444742,0.0,0.013913043478260868,0.02316602316602317,0.0,0.011049723756906077,6,4,5,7,6,0,1,0,0,0,0,3,11,0,False,False,False,False,True,False,False,True,False,False,False,False,False,493,16,266.66666666666663,1,1.0,3.0,16,NumStorePurchases,16,0.3555634856456643
4743,1969,56242.0,0,1,2013-03-03,72,0.4614869390488948,0.04020100502512563,0.09681159420289855,0.04247104247104247,0.030418250950570342,0.2430939226519337,5,8,4,11,6,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,971,23,266.66666666666663,0,0.0,0.0,23,NumStorePurchases,23,0.9144827543504654
8805,1960,48904.0,0,1,2012-12-02,1,0.18955123911587407,0.05025125628140704,0.022028985507246378,0.0,0.049429657794676805,0.07458563535911603,4,7,2,4,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,371,13,266.66666666666663,0,0.0,0.0,13,NumWebPurchases,13,0.38584677405832024
1542,1975,56243.0,1,2,2013-12-30,26,0.23241795043536503,0.0,0.020289855072463767,0.015444015444015444,0.011406844106463879,0.019337016574585635,6,4,2,8,5,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,396,14,266.66666666666663,0,0.0,0.0,14,NumStorePurchases,14,0.29889568163289376
6770,1985,21355.0,1,0,2013-08-20,5,0.003348961821835231,0.06532663316582915,0.008115942028985508,0.0,0.019011406844106463,0.0856353591160221,2,2,1,2,6,1,0,0,0,0,0,3,11,1,False,False,True,False,False,False,False,False,True,False,False,False,False,68,5,266.66666666666663,1,1.0,3.0,5,NumWebPurchases,5,0.18143830297677846
8773,1971,57420.0,0,1,2013-06-25,22,0.18754186202277293,0.0,0.010434782608695651,0.0,0.0,0.06629834254143646,3,5,1,6,7,0,1,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,False,True,False,False,322,12,266.66666666666663,1,1.0,3.0,12,NumStorePurchases,12,0.26427498717290504
10475,1970,51381.5,0,1,2013-04-01,39,0.12525117213663764,0.02512562814070352,0.03768115942028986,0.1003861003861004,0.07604562737642585,0.03867403314917127,2,4,2,6,5,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,False,True,False,False,317,12,266.66666666666663,0,0.0,0.0,12,NumStorePurchases,12,0.40316372060932854
10420,1955,46390.0,0,1,2014-05-05,56,0.06363027461486939,0.07035175879396985,0.03710144927536232,0.007722007722007722,0.034220532319391636,0.10497237569060773,1,4,2,3,7,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,True,False,False,False,False,False,222,9,266.66666666666663,0,0.0,0.0,9,NumWebPurchases,9,0.3179983984162087
7514,1956,54342.0,1,1,2013-07-03,74,0.05626255860683188,0.05025125628140704,0.01971014492753623,0.04247104247104247,0.03802281368821293,0.07734806629834254,4,3,1,4,6,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,False,False,True,False,False,177,8,266.66666666666663,0,0.0,0.0,8,NumStorePurchases,8,0.28406588227337304
2902,1958,51381.5,1,1,2012-09-03,87,0.012726054922973878,0.020100502512562814,0.006956521739130434,0.007722007722007722,0.0076045627376425855,0.016574585635359115,1,1,0,3,5,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,45,4,266.66666666666663,0,0.0,0.0,4,NumStorePurchases,4,0.07168423526967654
4345,1964,51381.5,1,1,2014-01-12,49,0.003348961821835231,0.005025125628140704,0.005217391304347826,0.007722007722007722,0.0,0.011049723756906077,1,1,0,2,7,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,False,True,False,False,False,21,3,266.66666666666663,0,0.0,0.0,3,NumStorePurchases,3,0.03236321023323756
793,1973,20895.0,1,0,2012-10-06,24,0.01205626255860683,0.01507537688442211,0.009855072463768115,0.011583011583011584,0.0,0.011049723756906077,1,2,0,3,9,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,45,5,266.66666666666663,0,0.0,0.0,5,NumStorePurchases,5,0.05961944724671471
10909,1948,92344.0,0,0,2014-01-15,9,0.6644340254521098,0.12060301507537688,0.4023188405797101,0.1969111969111969,0.07224334600760456,0.3287292817679558,0,5,10,5,1,1,0,1,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,1899,20,266.66666666666663,2,1.0,1.5,20,NumCatalogPurchases,20,1.7852397057939542
3769,1972,51381.5,1,0,2014-03-02,17,0.016744809109176154,0.005025125628140704,0.007536231884057971,0.0,0.0,0.008287292817679558,1,1,0,3,7,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,True,False,False,42,4,266.66666666666663,0,0.0,0.0,4,NumStorePurchases,4,0.037593459439054386
8702,1976,26907.0,1,1,2013-08-20,10,0.006028131279303415,0.005025125628140704,0.004057971014492754,0.0,0.011406844106463879,0.0055248618784530384,2,1,0,3,7,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,False,False,True,False,False,22,4,266.66666666666663,0,0.0,0.0,4,NumStorePurchases,4,0.03204293390685379
4791,1980,44964.0,1,1,2012-12-16,35,0.012726054922973878,0.005025125628140704,0.009855072463768115,0.007722007722007722,0.0,0.0055248618784530384,1,1,0,3,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,41,4,266.66666666666663,0,0.0,0.0,4,NumStorePurchases,4,0.040853122615343455
2963,1979,75507.0,0,0,2014-05-02,56,0.47488278633623576,0.46733668341708545,0.21681159420289856,0.4015444015444016,0.3041825095057034,0.22099447513812154,1,8,6,6,3,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,1440,20,266.66666666666663,0,0.0,0.0,20,NumWebPurchases,20,2.0857524501444464
8216,1972,53761.0,1,1,2013-10-11,7,0.1058271935699933,0.0,0.044057971014492756,0.0501930501930502,0.026615969581749048,0.19613259668508287,6,4,4,3,5,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,True,False,False,False,False,325,11,266.66666666666663,0,0.0,0.0,11,NumWebPurchases,11,0.4228267810443682
8140,1973,22682.0,1,0,2013-10-03,51,0.006697923643670462,0.07035175879396985,0.01681159420289855,0.015444015444015444,0.0076045627376425855,0.09944751381215469,3,2,1,4,4,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,95,7,266.66666666666663,0,0.0,0.0,7,NumStorePurchases,7,0.21635736863435157
10146,1972,38887.0,1,0,2014-03-02,17,0.016744809109176154,0.005025125628140704,0.007536231884057971,0.0,0.0,0.008287292817679558,1,1,0,3,7,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,True,False,False,42,4,266.66666666666663,0,0.0,0.0,4,NumStorePurchases,4,0.037593459439054386
5289,1975,41658.0,1,1,2012-11-09,30,0.0053583389149363695,0.020100502512562814,0.006956521739130434,0.05791505791505792,0.015209125475285171,0.08011049723756905,2,1,1,2,4,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,False,True,False,False,False,72,4,266.66666666666663,0,0.0,0.0,4,NumStorePurchases,4,0.18565004379454175
2587,1972,29791.0,1,0,2014-05-15,21,0.009377093101138647,0.0,0.003478260869565217,0.0,0.0,0.0,2,2,0,3,5,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,20,5,266.66666666666663,0,0.0,0.0,5,NumStorePurchases,5,0.012855353970703864
4405,1956,63915.0,0,2,2013-07-30,2,0.4166108506363027,0.035175879396984924,0.06666666666666667,0.11583011583011583,0.0,0.04143646408839779,2,6,3,12,5,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,True,False,False,False,False,789,21,266.66666666666663,0,0.0,0.0,21,NumStorePurchases,21,0.6757199766184678
8663,1974,39996.0,1,1,2014-05-22,85,0.007367716008037508,0.0,0.0017391304347826085,0.0,0.0,0.0027624309392265192,1,1,0,2,6,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,True,False,False,False,False,False,15,3,266.66666666666663,0,0.0,0.0,3,NumStorePurchases,3,0.011869277382046635
2589,1972,26759.0,1,0,2014-02-07,65,0.016744809109176154,0.01507537688442211,0.00927536231884058,0.03088803088803089,0.019011406844106463,0.0055248618784530384,2,2,1,3,6,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,True,False,False,False,False,False,59,6,266.66666666666663,0,0.0,0.0,6,NumStorePurchases,6,0.09651984792302923
3421,1968,63841.0,0,1,2013-04-21,64,0.4253181513730743,0.07537688442211056,0.057971014492753624,0.07722007722007722,0.026615969581749048,0.361878453038674,1,9,3,9,6,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,True,False,False,False,False,False,908,21,266.66666666666663,0,0.0,0.0,21,NumWebPurchases,21,1.0243805501284389
10490,1969,51039.0,1,1,2012-12-10,11,0.06697923643670461,0.32160804020100503,0.04579710144927536,0.25096525096525096,0.0,0.3011049723756906,2,6,2,4,7,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,417,12,266.66666666666663,0,0.0,0.0,12,NumWebPurchases,12,0.9864546014279265
4094,1961,60544.0,1,1,2012-08-25,92,0.1346282652377763,0.010050251256281407,0.024927536231884057,0.011583011583011584,0.019011406844106463,0.09668508287292818,4,5,1,5,6,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,289,11,266.66666666666663,0,0.0,0.0,11,NumWebPurchases,11,0.296885554025988
9958,1972,65685.0,0,1,2014-03-29,54,0.43000669792364365,0.07035175879396985,0.028405797101449276,0.0,0.026615969581749048,0.1574585635359116,1,9,2,9,5,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,769,20,266.66666666666663,0,0.0,0.0,20,NumWebPurchases,20,0.7128387869367234
2534,1953,37716.0,0,1,2014-04-21,4,0.06496985934360348,0.005025125628140704,0.023768115942028985,0.02316602316602317,0.0076045627376425855,0.11325966850828728,2,4,1,3,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,188,8,266.66666666666663,0,0.0,0.0,8,NumWebPurchases,8,0.2377933553257262
4188,1957,36864.0,0,1,2012-08-13,53,0.1366376423308774,0.02512562814070352,0.022608695652173914,0.06563706563706564,0.0,0.2458563535911602,3,5,2,4,8,0,0,0,0,0,0,3,11,1,False,False,True,False,False,False,False,False,False,True,False,False,False,354,11,266.66666666666663,0,0.0,0.0,11,NumWebPurchases,11,0.49586538535198066
6613,1970,44511.0,1,0,2012-10-12,39,0.3436034829202947,0.035175879396984924,0.07710144927536232,0.1776061776061776,0.053231939163498096,0.03867403314917127,6,8,4,8,8,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,True,False,False,False,False,727,20,266.66666666666663,0,0.0,0.0,20,NumWebPurchases,20,0.7253929615114889
10827,1967,36947.0,1,1,2012-08-07,49,0.058941728064300064,0.01507537688442211,0.01217391304347826,0.015444015444015444,0.0038022813688212928,0.08011049723756905,4,3,0,4,9,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,146,7,266.66666666666663,0,0.0,0.0,7,NumStorePurchases,7,0.18554781204260623
5491,1951,47352.0,0,1,2013-04-11,70,0.11520428667113194,0.06030150753768844,0.06492753623188406,0.03088803088803089,0.0,0.04143646408839779,4,6,1,5,7,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,False,True,False,False,319,12,266.66666666666663,0,0.0,0.0,12,NumWebPurchases,12,0.31275782541713315
8402,1953,67087.0,0,1,2013-12-17,40,0.2203616878767582,0.17587939698492464,0.12869565217391304,0.5019305019305019,0.13307984790874525,0.11878453038674033,2,7,5,8,4,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,True,False,False,False,False,794,20,266.66666666666663,0,0.0,0.0,20,NumStorePurchases,20,1.2787316172615832
8783,1950,57045.0,0,1,2012-09-08,40,0.19825853985264566,0.06532663316582915,0.06028985507246377,0.04247104247104247,0.049429657794676805,0.04696132596685083,3,4,2,9,3,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,454,15,266.66666666666663,0,0.0,0.0,15,NumStorePurchases,15,0.4627370543235087
10010,1953,36957.0,1,1,2012-09-06,43,0.06697923643670461,0.010050251256281407,0.00927536231884058,0.007722007722007722,0.0038022813688212928,0.0856353591160221,4,3,2,2,9,0,0,0,0,0,0,3,11,1,False,False,False,False,True,False,False,True,False,False,False,False,False,152,7,266.66666666666663,0,0.0,0.0,7,NumWebPurchases,7,0.18346449821867772
618,1977,69389.0,0,1,2012-09-28,17,0.2826523777628935,0.035175879396984924,0.13797101449275362,0.26640926640926643,0.17490494296577946,0.04143646408839779,1,7,2,12,4,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,797,21,266.66666666666663,0,0.0,0.0,21,NumStorePurchases,21,0.9385499451160757
